Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ESTAR:Zone Operative Temperature [C](Hourly),JANTAR:Zone Operative Temperature [C](Hourly),ESCRITORIO:Zone Operative Temperature [C](Hourly),QUARTO1:Zone Operative Temperature [C](Hourly),QUARTO2:Zone Operative Temperature [C](Hourly),EXERCICIO:Zone Operative Temperature [C](Hourly),GARAGEM:Zone Operative Temperature [C](Hourly),LAVAND:Zone Operative Temperature [C](Hourly) 
 04/19  07:00:00,13.833333333333334,19.631579694804289,19.87448900657361,19.94007218090479,19.982625020364986,19.78486961492886,19.920420436841398,18.785942448240247,19.59205821603898 
 04/19  08:00:00,13.0,20.111762667661528,19.895866713398644,20.07688226292819,20.024472405452216,19.842856573567127,20.11945412580216,19.944799141990488,19.487447270998265 
 04/19  09:00:00,14.75,21.03963509426035,20.077203959459344,19.99323786077011,19.9742286377712,19.972233203567517,20.490279268583909,21.653640754537759,19.768814134561326 
 04/19  10:00:00,17.05,21.90185774015646,20.224666451159235,20.09793239871381,20.133129402671199,20.0508613363872,20.720621020943,23.728626106569224,20.07124754072743 
 04/19  11:00:00,19.083333333333333,22.814472961801824,20.744568308760525,20.298946945408394,20.333758945390426,20.250561517526355,21.003786298438358,25.186125909528348,20.73992848311441 
 04/19  12:00:00,20.583333333333333,23.300142351555917,21.396602529736794,20.741361625176017,20.756415878114088,20.752299016980517,21.578351955237527,25.811782883514586,22.1497412822536 
 04/19  13:00:00,21.583333333333333,23.54969797001093,22.02336078589123,21.436852701438978,21.38827130806291,21.500533191567646,22.024640808179027,25.540175096094726,23.711953162372777 
 04/19  14:00:00,22.583333333333333,23.97301071577988,22.60417442024639,21.966253450704277,21.831948850225275,22.0137823952394,22.42175837255937,25.49051664891095,24.59231661527254 
 04/19  15:00:00,22.416666666666669,24.18093590293623,22.926912891168255,22.75216903458082,21.931309734547566,22.126814841709789,23.4662450811887,25.155216966891176,24.525896108491478 
 04/19  16:00:00,22.0,23.85883212338869,22.811503532848588,22.938371867061535,22.060197372417404,22.20392725523914,23.468128114712397,24.47297801786431,24.393420235399515 
 04/19  17:00:00,20.833333333333333,23.140179562030047,22.564416703778023,23.07487124997411,22.14159739676812,22.030352647993295,23.258651443748179,23.553531469875936,24.39013342341218 
 04/19  18:00:00,19.416666666666669,22.207599669936756,21.901325044513216,22.55407133000846,21.587808539843718,21.407381001747678,22.629305387170935,22.282417704786469,23.278608889497094 
 04/19  19:00:00,17.833333333333333,21.911663337128478,21.41263413254349,22.2232553579933,21.085032493049896,21.02304304248284,22.31781528714743,21.171877727546847,22.188991073019456 
 04/19  20:00:00,16.416666666666669,21.33012576832738,20.99505500144214,21.730491326616528,20.8324078546482,20.80216144022717,21.789642613699699,20.52136643196336,21.63272528963648 
 04/19  21:00:00,16.0,21.011824942835387,20.84049722120901,21.486675058242925,20.73993673590118,20.648391768990238,21.606196526530359,20.284914068413774,21.285053079250046 
 04/19  22:00:00,15.825000000000001,20.86483892317868,20.720935301983883,21.314514214675474,20.624025191677263,20.462818885304299,21.51590287439936,20.0661731913128,21.098042986815114 
 04/19  23:00:00,15.875,20.62802692031832,20.5357886731572,20.925466550237247,20.697644486736175,20.61291495264536,20.930400761004149,20.03974791246524,20.94287682706415 
 04/19  24:00:00,15.416666666666666,20.47903299509198,20.43365719113643,20.756779656501846,20.640695364168019,20.527148832618939,20.82621231458121,19.977785162381115,20.720971958067936 
 04/20  01:00:00,15.0,20.326419990903525,20.312036911562659,20.65760354920658,20.535961479876453,20.42939688606275,20.72669492113733,19.765845817577337,20.468987643878454 
 04/20  02:00:00,15.0,20.199989899818609,20.189849550630659,20.5570933115711,20.483564214357608,20.344269802095015,20.631976794431365,19.553716564334715,20.2658577097735 
 04/20  03:00:00,15.0,20.02832074821507,20.117446293816774,20.39724181297156,20.445428621063298,20.20802670317608,20.50617491158647,19.413419507142213,19.997216777332885 
 04/20  04:00:00,15.525,20.024278396384397,20.124375454012836,20.453340890702454,20.420283064675833,20.18016746014079,20.65814496136628,19.326759595434369,19.89409814975659 
 04/20  05:00:00,15.958333333333334,19.980803013678274,20.115630526018874,20.43105713537484,20.274880197418708,20.141174335819018,20.689408523110449,19.306370794949836,19.868887760140454 
 04/20  06:00:00,16.0,19.93650171004708,20.14527209345304,20.311512144532249,20.322507245547027,20.177368113886087,20.515725844155705,19.237592512319485,19.97189865447509 
 04/20  07:00:00,16.0,19.863265056005888,20.070245707672606,20.12948533761225,20.3479235367826,20.16530667972306,20.40806694354499,19.18300227467073,19.709162661362269 
 04/20  08:00:00,16.0,19.955908794376354,20.09322560798422,20.129594243442495,20.291770122342354,20.166651791761845,20.4138108215992,19.471859245317569,19.993228597981998 
 04/20  09:00:00,16.583333333333333,20.245701139828794,20.145364145404409,20.186435520077344,20.20531813906841,20.110247396267757,20.650083432651333,20.429557840455364,19.87528865066024 
 04/20  10:00:00,17.11666666666667,21.18263581985067,20.4185707760394,20.233354476901306,20.331418050175278,20.110416904730184,20.834819133593716,22.146361788479238,20.016199459460098 
 04/20  11:00:00,17.666666666666669,21.444538405585008,20.60524684883271,20.350331763102646,20.370289337339398,20.271931085036824,20.91299738823075,22.65783786836053,20.466218588033255 
 04/20  12:00:00,18.0,21.605157930191838,20.745740496042406,20.476660585946445,20.506870750357348,20.483780493361676,20.98396043555425,23.091739884407628,21.00372841499941 
 04/20  13:00:00,18.0,21.686072401484127,20.88091264335505,20.65546140940714,20.668142429437539,20.680684042029055,21.09771596367411,23.087645893562255,21.532535778204438 
 04/20  14:00:00,19.166666666666669,21.935436128036498,21.15325122492111,21.020733819233155,21.012876819072944,21.014634190568939,21.490765018633075,23.068814928617827,22.186638158136323 
 04/20  15:00:00,20.0,22.512167621224469,21.801826624429486,21.896203089831784,21.312763540355787,21.214832481268819,22.596119588153454,23.276611523529778,22.582814677777625 
 04/20  16:00:00,19.533333333333336,22.35345520032627,21.704575507098896,21.875072411427394,21.176635149814009,21.05410793067062,22.467101533712538,22.63672906310443,22.208797663329098 
 04/20  17:00:00,19.083333333333333,22.11874321017885,21.619849128663377,21.858185113988815,21.054751126296546,20.975873387314839,22.34527819595399,21.96619650271324,21.914784716772517 
 04/20  18:00:00,18.416666666666669,21.72521738485872,21.253018892919504,21.651434354398757,20.836792717808878,20.785576124855856,22.030147494814775,21.17102188805666,21.436016025026409 
 04/20  19:00:00,18.0,21.35075869248813,20.98000379350299,21.706411387270504,20.658177882361149,20.64915331501811,22.1639529340285,20.55477574460521,21.08135541154918 
 04/20  20:00:00,17.416666666666669,21.06085871024767,20.800137976284558,21.534277877836744,20.622472404871528,20.590916677761688,21.963764354661838,20.272063234188324,20.88978884570905 
 04/20  21:00:00,17.0,20.970099130800077,20.745994364944268,21.38325424873439,20.563838068660343,20.47549188394177,21.820592481974456,20.051803236593469,20.761816376222183 
 04/20  22:00:00,16.825,20.80248622842029,20.62139486532571,21.281228824710355,20.493280815089518,20.36438025270115,21.736863480333374,20.051776459110945,20.587238603005618 
 04/20  23:00:00,16.875,20.41400557342836,20.436394546021277,20.72841010614827,20.584443116316576,20.477656004667357,20.920877944150577,19.956933439116538,20.47529848269712 
 04/20  24:00:00,17.0,20.28939800090578,20.345853440772868,20.59987114734065,20.60459045514023,20.462001645918844,20.819042070540655,19.842880321304596,20.27747089322013 
 04/21  01:00:00,17.0,20.185952843547239,20.336918170630047,20.560071417680317,20.50961387749127,20.40576647382308,20.81612919902678,19.77212042134038,20.18962298859214 
 04/21  02:00:00,17.0,20.090459051851373,20.21523982496234,20.466179112743153,20.500070226522479,20.362920223269354,20.749106885432874,19.77660838000458,20.05269168388882 
